fxID	affID	sortedName	coAuthorID
019336	143593769	zhe zhu	2108665877
019337	126520041	guofu wei	2386106126
019338	80626142	lu zhaohui	2643672980
019339	194450716	chao shen	2482017704
019340	19820366	hiyi zeng	2265450198
019341	205016115	jun yuan	2687083465
019342	83519826	han suping	2692029582
019343	19820366	dai gongyuan	2305278835
019344	75900474	chaojing lu	2677303632
019345	19820366	jianying ma	2697014535
019346	20231570	qingping zhang	2251908624
019347	4610292	cheng zeng	2284125490
019348	19820366	changxia liu	2120073409
019349	20231570	chenting zou	2514132158
019350	109935558	luo qijun	2139233316
019351	19820366	jinru zhang	2767710499
019352	19820366	hongdong yu	2515238030
019353	191208505	wang ya yun	2712124260
019354	184983240	li mingxuan	2672601375
019355	19820366	shaorui wang	2147106406
019356	205237279	chen yingjun	2677503062
019357	47720641	lihua zhu	2143225671
019358	19820366	he xiaodong	2672649127
019359	16609230	wang zhiteng	2625605196
019360	87445476	shuwei yao	2151064165
019361	21741975	han zhida	2658241330
019362	19820366	weiyin zhou	2654848599
019363	881766915	yuhan zhang	2712252253
019364	37461747	li zixia	2643979832
019365	75059550	dongjin yu	2282666926
019366	19820366	huang xiaodi	2430352846
019367	184983240	shi tian	2702294260
019368	19820366	hongwen li	2621172035
019369	19820366	sucheng wang	2677633591
019370	20231570	jianqiang meng	2229133976
019371	153374732	lili pan	2600215186
019372	24943067	jingxia li	2281940952
019373	65081225	guoping lu	2395608907
019374	9086337	fang hui wang	2654986432
019375	126520041	cao ting zhi	2781780801
019376	19820366	kejia xia	2763191675
019377	154099455	huang qikun	2554882016
019378	19820366	peng shulin	2139494837
019379	19820366	guiping zhao	2497094875
019380	14243506	hayashi tamio	2139497639
019381	99065089	liu liyang	2117670397
019382	1327237609	min wang	2692462565
019383	183067930	hirofumi suemori	69792240
019384	75390827	shi shu	2332949207
019385	19820366	pan shijin	2259168344
019386	37461747	ge liuqing	2147357078
019387	37461747	chen xiang	2139593140
019388	205237279	dong huijun	2581111148
019389	157773358	cai mu yan	2124250143
019390	24185976	jing zhao	2580519231
019391	27357992	jiang xue	2644295643
019392	19820366	liu yonghong	2109271361
019393	19820366	guo huan	2484292204
019394	141103825	liu wenfei	2109290840
019395	20231570	li qingtian	2568462726
019396	87445476	sun xu	2692784463
019397	19820366	eenguo ju	2577595507
019398	76130692	gao xi	2692823195
019399	76214153	hao wu	2663561146
019400	183067930	qiu weihua	2311061427
019401	76214153	lin yi	2615420177
019402	177933477	xiaodong xu	2247451588
019403	200296433	xixi zheng	2109360440
019404	205237279	xuanyi yu	2782309086
019405	19820366	chen kaining	2673293244
019406	19820366	chen mingli	2692922028
019407	19820366	nie yiyong	2303355654
019408	119045251	h m zhu	2658865826
019409	19820366	cheng pengfei	2491452348
019410	19820366	fuju xie	2113185070
019411	139660479	lijue liu	2496556362
019412	16609230	lin weiqi	2517752121
019413	40963666	sheng xiumei	2693024443
019414	19820366	cong xue	2109490145
019415	76130692	chen yangjun	2155602850
019416	200296433	lanxia liu	2136087386
019417	140221134	l zhu	2678314386
019418	19820366	xinshu zhu	2644715695
019419	17721919	baojiang liu	2506531006
019420	170215575	jian song	2437980465
019421	881766915	mingrui shao	2053386679
019422	126520041	liu zhigang	2644760932
019423	19820366	xu zhuopin	2316478520
019424	99065089	liang zhanpeng	2120867594
019425	83714178	jian liu	2688205371
019426	204823248	milan wang	2678419981
019427	125839683	hongwei hu	2143955139
019428	126520041	jiaping yao	2693198229
019429	204983213	jun long	2649560622
019430	19820366	shuye zhang	2163680329
019431	47720641	weibing yang	2109633238
019432	19820366	huang xuehui	2314234292
019433	16609230	huagui nie	2619952924
019434	20231570	yunpeng zhang	2734979124
019435	200845125	chi yang	2752699512
019436	37461747	hu yanli	2339282108
019437	204983213	lei li	2747842544
019438	17145004	jun shen	2631014309
019439	19820366	jiang sijian	2770731116
019440	12411659	aihua ge	2007339575
019441	19820366	xuewen zeng	2532324778
019442	25846049	chang hsiangkuang	2155878310
019443	183067930	le weidong	1994296599
019443	191996457	le weidong	1994296599
019444	162868743	hu lianxing	2307668316
019445	19820366	julie lebretonanberree	283911595
019446	881766915	sun yang	2465892409
019447	49934816	shenping xiao	55885475
019448	20231570	dejian zhou	2343072024
019449	149594827	mingwei niu	2124941543
019450	4472751	jiqian zhang	1435716672
019451	204553293	ren shaoran	2230348278
019452	183067930	q r yang	2673911770
019453	136324864	rongsheng wang	2148133956
019454	76569877	ting zhao	2481642932
019455	157773358	junyao xu	2152090504
019456	205237279	liu xiaojun	2281374911
019457	82880672	youxing yu	2713548362
019458	157773358	hai ou	2163968827
019459	194450716	liu yu	2698568344
019460	37461747	fei yu	2617734696
019461	202126657	aixia qian	2683800107
019462	66867065	j j zhu	2098963816
019463	19820366	jing zuo	2476522282
019464	20231570	huihui wang	2703716000
019465	881766915	chen junkun	2110058664
019466	75390827	yufei zhao	2156221392
019467	47720641	chao guan wen	2786301916
019468	116953780	luo yuping	2222468522
019469	126520041	peizheng yan	2110102819
019470	194450716	cui shaobo	2152324301
019471	158842170	han lin	2556898450
019472	154099455	baixu yan	2136759229
019473	72212903	sun yan	2713921410
019474	19820366	mudan zhang	2132936657
019475	113940042	huang lu	2776093725
019476	180726961	xi zhang	2301945562
019477	19820366	jinfang song	2102818902
019478	19820366	duan h x	2224016402
019479	19820366	guan yuefeng	2102842394
019480	126520041	lingyan tang	2110246813
019481	177933477	shen yunheng	2114004144
019482	20231570	jin lei	2689110416
019483	194450716	chengguo yin	2144643565
019484	19820366	shi xiao	2523323662
019485	99065089	bu yingge	2511024141
019486	61057504	chen fanbing	2631733122
019487	92403157	wang wenduo	2503215449
019488	59028903	maochong shi	2159961012
019489	113940042	ma q z	2470562743
019490	154099455	kui wu	2243527481
019491	16609230	jun li	2631748875
019492	143593769	bin wu	2660038638
019493	65081225	wanming yuan	2689220814
019494	113940042	jianping zhang	2442128004
019494	23632641	jianping zhang	2442128004
019495	19820366	li yingrui	2331997910
019496	20231570	fen jin	2589415599
019497	157773358	liang shidong	2330927505
019498	136765683	bei liu	2639165348
019499	149594827	li yingyu	2228794667
019500	32574673	huang richeng	2520981781
019501	204553293	wu ying	2487867273
019502	27357992	li xiaoying	2751065374
019503	141649914	longzhi zhao	2655341445
019504	157773358	xiaopo zhuo	2561846172
019505	19820366	ding yun	2327319410
019506	1327237609	q ren y	2182104672
019507	154099455	kelan yan	2156591756
019508	19820366	minjie wu	2636550467
019509	20616075	lin yangyang	2326133962
019510	177933477	jiang weiwei	2569129431
019511	19820366	c yuan	2641236569
019512	9086337	li zhanfeng	2105230980
019513	157773358	du shaolin	2140974461
019514	197869895	liu yanyan	2709294413
019515	198091727	fang zhang	2689408974
019516	112423655	chen lian	2607520003
019517	178232147	deng qiujing	2747899074
019518	205237279	liqiang wang	2230989273
019519	191208505	jijie wang	2716419201
019520	75390827	ruixing shi	2625018683
019521	19820366	guiping ruan	2704339852
019522	19820366	h y yang	2536981224
019523	90610280	heng xie	2620378550
019524	180585399	li xin	2617585490
019525	91125648	feng wang	2646042501
019526	170215575	yongmei zhou	2739409699
019527	159948400	dai yiguo	2570737484
019528	204983213	jiabing li	2775110108
019529	163340411	han qingbang	2166289286
019530	19820366	qinghong zhen	2276444207
019531	19820366	sisi wang	2788011349
019532	19820366	qi zang	2709438311
019533	99065089	fei weiyang	2115482269
019534	21945476	wu yuting	2515936600
019535	9086337	guodong wang	2553163539
019536	52158045	yan yan	2422860138
019537	90610280	hu weigao	2144981929
019538	9916479	wu yanlan	2170679643
019539	19820366	jiang wenjie	2477230265
019540	55712492	hu qinglian	2148907418
019541	19820366	g shang z	2764069306
019542	87445476	yuanbin zhang	2307297270
019543	19820366	qiangqiang zhang	2516935829
019544	19820366	li mulin	2561126007
019545	12912129	geng yan	2490143907
019546	19820366	christina wang yan	2164734220
019547	177725633	chan waisum	2105412886
019548	19820366	fang h y	2778077909
019549	25254941	huang jiangen	2322413913
019550	177725633	chengzhi hu	2106980268
019551	17747738	guo qiang	2491532225
019552	76130692	bohua shen	2719665769
019553	76130692	xie yingming	2516860702
019554	181326427	fangfang qi	2641588324
019555	76214153	na song	2617830548
019556	187400657	wang wei	2709703415
019557	99065089	jia qi	2126269166
019558	19820366	wang yewu	2137442839
019558	76130692	wang yewu	2137442839
019559	19820366	cuijing zhang	2510340648
019560	19820366	jia pengxiang	2652543342
019561	19820366	jianying xu	2128994717
019562	19820366	jiaxi peng	2493372286
019563	52158045	li wang	2556226298
019564	75955062	hao zhang	2516376859
019565	126520041	fuheng zhang	2583883932
019566	126520041	yanwen zhang	2670350153
019567	21193070	hu tao	2433344950
019568	24943067	jiajie yan	2164967866
019569	19820366	gangqiang tong	2166604904
019570	183067930	xiaopeng yang	2432113407
019571	76569877	liu yanjun	2523933929
019572	19820366	liu minglei	2478023348
019573	50632499	hongjun hu	2749534088
019574	19820366	jianqiang wu	2554730314
019575	19820366	xiaohua ye	2157098072
019576	65081225	shang wang	2280847981
019577	24943067	yang yu	2722511417
019578	24943067	lijun wu	2129912309
019579	19820366	chenhua tong	2096300646
019580	5740404	li ruobing	2768080409
019581	19820366	wang xiaogang	2465375662
019582	37461747	yang ziwen	2690120449
019583	19820366	song xiliang	2255111958
019584	47720641	di wu	2680327670
019585	83519826	baige zhao	2788552613
019586	19820366	hu su	2169154832
019587	19820366	fu zengzeng	2145442762
019588	65081225	qi wang	2303829894
019589	17145004	f liu	2272709877
019590	158842170	li tengfei	2225172023
019591	141301092	hua zhang	2695125426
019592	19820366	liqiang zhou	2165192703
019593	19820366	longchuan yan	2277973000
019594	24943067	su xiaoyu	2423527451
019595	143593769	ma ruoqun	2169213508
019596	65081225	peng shasha	2166862718
019597	19820366	huang qizhao	2141686104
019598	19820366	h luo q	2675585333
019599	19820366	huaiyong wang	2107463084
019600	19820366	mengzhu xue	2781251344
019601	126520041	jiang weifeng	2233768382
019602	34949971	wang yaping	2656350624
019603	19820366	gao guoxian	2551497937
019604	183067930	deng hongwei	2581959398
019605	204823248	feng zhu	2444371909
019606	24943067	haiying liu	2100144073
019607	92039509	rong zhou	2423561907
019608	163340411	jiuding zhang	2504285669
019609	19820366	chenghua zhang	2169327097
019610	90610280	huang jiuzhong	2680554152
019611	19820366	liu tantan	2230547282
019612	24943067	deng jiaqi	2105997537
019613	27357992	dong yong	2609977850
019614	19820366	cui liqiu	2722941665
019615	183519381	wang xiaojuan	2617088733
019616	21193070	tianhui zhang	2049755164
019617	75390827	jia yin	2772039293
019618	61057504	lv rixin	2321770708
019619	19820366	liu shangwu	2656474482
019620	19820366	luo yunhai	2115046394
019621	19820366	dunlong liu	2165434997
019622	20231570	guogang xing	2572016300
019623	76130692	pu yiyi	2271676707
019624	59028903	zhou zunchun	2137979939
019625	16365422	hui zhou	2307874615
019626	881766915	fengying zhou	2106077285
019627	19820366	huajian liu	2313621323
019628	205237279	qiwen sheng	2161539469
019629	20231570	henglu xu	2345285065
019630	19820366	fengying ma	2396444407
019631	9916479	he zheng	2314769655
019632	126520041	juan liu	2637737041
019633	143413998	jia xueping	2521007185
019634	197869895	haibo li	2637775986
019635	191208505	wei yang	2690633338
019636	156144747	liang xiaoshuan	2161609462
019637	24185976	lu xiaojun	2104046791
019638	881766915	wang zhiyong	2426439777
019639	143413998	liangzhong u x	1500184977
019640	103890011	bai jiao	2788973936
019641	126520041	liu zi	2096786425
019642	881766915	he jintao	2637846478
019643	19820366	weifang zhu	2106236467
019644	19820366	zhou zicong	2656734304
019645	177933477	lianghua zhu	2171630507
019646	19820366	henan liu	2745394266
019647	181877577	ting xu	2442656822
019648	24943067	xiong zhiyuan	2676017985
019649	19820366	peng yonghua	2581621615
019650	19820366	kai tao	2647298100
019651	19820366	u w yan	2307902153
019652	19820366	duan yanmin	1978247950
019653	19820366	li yuguo	2305166594
019654	19820366	shuyuan wang	2594620787
019655	159948400	liu zhaoqing	2647379534
019655	37987034	liu zhaoqing	2647379534
019656	19820366	hailong shi	2685963797
019657	205237279	ma zhihua	2104192524
019658	204553293	ge liang	2424907468
019659	76130692	lu yu	2311865529
019660	19820366	liu xuelu	2310364246
019661	194450716	li yue	2653527849
019662	19820366	nie y	2661690297
019663	126520041	chen qingfeng	2146046972
019664	19820366	shifa xu	2311572210
019665	19820366	chen sujuan	2169799621
019666	119454577	geng jinlong	2415395828
019667	199305430	guheng wang	2681137834
019668	19820366	cunyue guo	2096982102
019669	154099455	peihua zhu	2157889816
019670	191208505	fengjiao liu	2318633244
019671	111599522	somasiri wijetunga	2584568949
019672	19820366	wenru zhao	2530760496
019673	20231570	ling xiaomei	2111749762
019674	19820366	jian yao	2440007249
019675	19820366	bai fang	2691015545
019676	184843921	runhua tan	2134509202
019677	19820366	yingning yu	2119278604
019678	20231570	chen m min	2734002377
019679	96852419	feiyang wang	2583031743
019680	881766915	gan lu	2497884535
019681	154099455	dianbin mu	2617390726
019682	105991555	jia jianhua	2787398162
019683	19820366	fu liang lin	2601830735
019684	24943067	da peimei	2111816093
019685	37461747	qiao yu	2481309429
019686	19820366	pan zhifen	2123115793
019687	99065089	liqun sun	2711087912
019688	157773358	canquan zhou	2154134976
019689	25254941	hua ming	2119363405
019690	19820366	guifeng lin	2150174522
019691	76214153	chen tao	2633631407
019692	143868143	xu yanyan	2335691573
019693	20231570	chen huayong	2142410641
019694	47689461	qingfeng sun	2706112593
019695	19820366	du fujun	2629076596
019696	19820366	gao zhulin	2304128291
019697	19820366	qianlong zhang	2576949608
019698	881766915	qian yuanyuan	2723804025
019699	19820366	yonghua zhang	2218604482
019700	19820366	hang yao	2352715675
019701	177725633	nirmal panesar s	2224926836
019702	17721919	jia zhiwu	2671761699
019703	19820366	diana estevez	2170125528
019704	184681353	kaiqiang ma	2559467256
019705	154099455	xinjing yue	2475734350
019706	21945476	lin yan	2437533092
019707	143413998	qian zhang	2676637234
019708	157773358	li shuocong	2142556686
019709	143593769	fei ma	2433724123
019710	19820366	sujia zhang	2701379817
019711	20231570	huai zhang	2580851733
019712	150229711	huan yang	2667464250
019713	881766915	henian wang	2475992200
019714	168719708	li quansong	2104653028
019715	52158045	yang zhi	2508768981
019716	19820366	liling xu	2119608254
019717	24943067	guo xiao	2312177262
019718	24185976	lanlan li	2517316480
019719	204983213	u w weifang	2227422882
019720	881766915	ji xun	2304153125
019721	191208505	peng yin	2173802218
019722	75390827	jiayan yan	2312743969
019723	76130692	kunjian liao	2123474789
019724	19820366	a christian sandoval	2127647142
019725	19820366	keli yang	2706538227
019726	161716053	dean guo	2558682455
019727	19820366	haijun niu	2576648631
019728	24943067	bin xiang	2065003201
019729	19820366	wanwan zhu	2335944546
019730	47720641	sisi tan	2301504125
019731	28006308	kaiye wang	2596978741
019732	19820366	lei minglong	2486173478
019733	18452120	zhang zhiyou	2101153950
019734	194450716	li zhe	2607427607
019735	24943067	shuping yang	2654334720
019736	19820366	song sousen	2230695386
019737	20231570	huan luo	2262178197
019738	19820366	liangju zhao	2701746755
019739	19820366	ailin gao	2672214512
019740	149594827	guang ren	2303252577
019741	149594827	chong hou	2558495633
019742	116953780	ren tao	2138995822
019743	19820366	songpo xu	2566192799
019744	177725633	m mary waye y	39926289
019745	19820366	wenkun zhou	2108626641
019746	143593769	yi zhou	2154698503
019747	881766915	jingjing zhao	2602891783
019748	125839683	du mingjun	2549768108
019749	183067930	lu yunfeng	2236867554
019750	91125648	juan zhang	2421551966
019751	19820366	xiaoyi xu	2150808959
019752	126520041	rongsheng zheng	2634387531
019753	52158045	hou z	2687069613
019754	149735164	chen liezun	2123780323
019755	183067930	huang jiaofang	2131438946
019756	139759216	fengshuo li	2599598764
019757	126520041	gao ping	2438992981
019758	19820366	jiaying zhu	2477565874
019759	65081225	wang xuejing	2162717625
019760	99065089	abe t	2310979900
019761	19820366	qiu y	2432648868
019762	191208505	chao zhang	2617500951
019763	162868743	kang li	2441582777
019764	87445476	ruixuan wei	2225378575
019765	881766915	hua yang yong	2248921845
019766	65081225	lu yang	2158814948
019767	101479585	kaixin ye	2529567282
019768	19820366	kechen wu	2143142080
019769	52158045	chunlin wang	2777633619
019770	24943067	dai jianliang	2629937837
019771	25254941	guangfu wang	2634548168
019772	180726961	guo zhinan	2112632795
019773	126520041	hu xiaomin	2296946359
019774	151727225	ren yulan	2707132352
019775	174442536	liu xinqiong	2752662173
019776	90610280	hua yanglin	2151022969
019777	177933477	li xiaoyu	2424025223
019778	170215575	xin zhao	2753524570
019779	168719708	k kelvin w yau	2005906460
019780	881766915	b s xiong	2595053061
019781	184843921	li qiuyan	2162929462
019782	87445476	li qiang	2663067708
019783	135237710	wang xudan	2580904663
019784	66867065	dongliang li	2648796234
019785	14243506	hongwei wang	2735657300
019786	20231570	ni yunyan	2602379867
019787	139660479	hong yu zhang	2584110503
019788	75390827	feng li	2518746529
019789	19820366	mingzhong wang	2425306186
019790	16609230	songbai zhang	2143367463
019791	20231570	liang qian	2504963663
019792	19820366	jiao yuzhi	2768190440
019793	19820366	changsui wang	2101724813
019794	19820366	李佳	2739567690
019795	200769079	c irene lo m	1831923337
019796	76130692	chuanju zhang	2151280990
019797	19820366	ke yan	2432785082
019798	19820366	bian xing	2308077543
019799	119454577	shen zhenxing	2424160016
019800	195019228	dongchen wenhua	2336315634
019801	183067930	chao huang	2761441423
019802	126520041	chen yuao	2112977016
019803	157773358	haixia xu	2687749279
019804	20231570	wu yangfeng	2131989740
019805	4610292	yu yunxia	2124345857
019806	19820366	chaohua cui	2151424773
019807	20231570	yubin zou	2109309683
019808	20231570	chen qing	2155443509
019809	4610292	deng kang	2678056659
019810	157773358	wu zhen	2589661705
019811	19820366	li shanhong	2565282181
019812	19820366	laiyun qing	2098348456
019813	19820366	cuncun zuo	2139807851
019814	19820366	jiuyi li	2241926513
019815	24943067	lu shuihua	2163368218
019816	47720641	i ji l	2649269901
019817	4472751	huang jiarui	2678108901
019818	163340411	hou x	2492856507
019819	191208505	jizhe zhang	2124450189
019820	19820366	d m wei	2763208715
019821	180585399	feng liang	2136033344
019822	19820366	xianzhong zeng	2143828898
019823	17145004	jin mingliang	2120802321
019824	177933477	ge lingfu	2485486029
019825	158842170	longfei peng	2663888260
019826	881766915	li zhao	2507057493
019827	76214153	jianguo shang	2750712053
019828	16609230	wu zhenkun	2102282674
019829	24943067	cai s x	2626923029
019830	37461747	chen mingzhou	2136235579
019831	76130692	cheng wang	2751689317
019832	205237279	han lin	2355909509
019833	19820366	cai yingjun	2098702160
019834	150229711	xiuming zhang	2678575914
019835	76130692	hongfang wang	2421882589
019836	23632641	huimin long	2551504364
019837	37461747	shi xingwei	2121057066
019838	38706770	liao shuai	2602792597
019839	24943067	deliang fu	2121082389
019840	160674187	li zhe	2762867455
019841	19820366	quan xiangyin	2225516695
019842	19820366	yuguang zhang	2645058931
019843	20231570	chuanhui xu	2698398035
019844	19820366	li yongxing	2406446112
019845	19820366	xu yanxia	2693526099
019846	99065089	tang yefeng	2294239392
019847	19820366	changjian wang	2664268368
019848	19820366	hu l z	2673960920
019849	40963666	jinrong min	2121213432
019850	76569877	ding youliang	2156087913
019851	98227222	baoliang peng	2585123535
019852	205237279	shanbao zhang	2113703217
019853	133731052	jussi taipale	1994688273
019854	19820366	chengquan pei	2577361027
019855	19820366	w x zhao	2098965950
019856	137506752	yu zhang	2613875266
019857	19820366	jiang leina	2635957590
019858	19820366	he simin	2144362781
019859	19820366	qiaoqiao zhao	2140474639
019860	99065089	changyong pan	2099005802
019861	11838497	jie yu	2439451907
019862	191208505	fu songsen	2462940131
019863	116953780	jun li	2212766905
019864	79223203	cheng yinhe	2477193977
019865	94611258	baowen zhang	2287818790
019866	76130692	l z zhu	2631693000
019867	19820366	ji zhaohui	2582388687
019868	881766915	rongrong zhang	2434406453
019869	72212903	p y zhang	2636338867
019870	108688024	gao li zhen	2721606812
019871	194450716	liu xiaoming	2426059856
019872	20231570	ling yong	2333840150
019873	19820366	li yanlian	2110317869
019874	139660479	li wu	2619983953
019875	76569877	liu shanshan	2225588519
019876	87445476	jiehe zhang	2511607953
019877	168719708	hui peng	2133070530
019878	15062923	hongyuan huo	2719131192
019879	37461747	jiawei tu	2767956501
019880	168719708	chising leung	2102941318
019881	189210763	feng tao	2428165878
019882	191208505	chen lanfen	2156480698
019883	19820366	jinhua l u	2741337488
019884	139759216	chen longquan	2438257518
019885	126520041	hui qian	2434420588
019886	157773358	huang jiaxin	2605551950
019887	24185976	fan fei	2310697394
019888	19820366	jianhou zhang	2110398804
019889	29739308	wang xiujian	2693761656
019890	158842170	chao yang	2679460467
019891	18489884	li zhuoran	2462997571
019892	75390827	jing tao	2504461137
019893	19820366	liu ziyang	2164476571
019894	19820366	gang ming	2128583149
019895	102398690	chenghong wang	2168490234
019896	31595395	hu xiumian	2125529787
019896	881766915	hu xiumian	2125529787
019897	37796252	deshu zou	2133211564
019898	19820366	g liang y	2137066103
019899	126520041	huang qing	2214162201
019900	159948400	xiang yu	2164546246
019901	126520041	ke li	2689393195
019902	168719708	li yuan	2636588463
019903	881766915	che xudong	2129403351
019904	99065089	ma yuan	2115374219
019905	65081225	qingli zeng	2095827900
019906	13850615	jie ren	2749746639
019907	116953780	junhe zhou	2704362673
019908	19820366	chunyu zhu	2765597469
019909	126520041	wei yifeng	2168611728
019910	197869895	c liang z	2704371486
019911	19820366	li yawen	2721949460
019912	111599522	guanjun tao	2660290311
019913	19820366	baohua xiao	2665110305
019914	75390827	ou yang	2429505042
019915	1311218312	chiu shengfen	2428238158
019916	183067930	xu yongfen	2310724224
019917	19820366	han xianghua	2719497230
019918	19820366	lu yingchun	2618868432
019919	153374732	hongliang zheng	2674862833
019920	106645853	wan yusheng	1964071854
019921	205237279	xiaoxiao yang	2115497757
019922	881766915	jie zhang	2714477037
019923	19820366	kuncheng li	2141113323
019924	19820366	dejian wang	2669105807
019925	99065089	huang xiuliang	2636774710
019926	19820366	huanhuan jiang	2476096327
019927	20231570	hounan wu	2714538090
019928	37461747	hao qi	2106970516
019929	183067930	han yue	2129582851
019930	52158045	yuan zhang	2766885932
019931	99065089	haijun mao	2544324851
019932	205237279	mingtao zhang	2096001438
019933	180585399	wanxing xu	2129599514
019934	195019228	shen yong	2320298204
019935	19820366	hou min	2522234582
019936	126520041	li wan	2650969373
019937	24943067	pengfei wang	2533171862
019938	87445476	chenxin li	2508126647
019939	19820366	daguang wang	2621148384
019940	191208505	tao yang	2665775286
019941	37987034	huan shi	2652413858
019942	19820366	niu xianjun	2719690975
019943	99065089	deng tao	2709630768
019944	183519381	wang zhenwei	2632284606
019945	19820366	hu ningning	2566338857
019946	143593769	shaoxing song	2319163092
019947	126520041	chen shouwan	2274366609
019948	19820366	qu yuangang	2559397909
019949	99065089	xiaohao zhang	2293175673
019950	83519826	zhigang zhou	2385040186
019951	27357992	chen qi	2432087137
019952	19820366	ma yongyong	2149100649
019953	19820366	houyuan l u	2669332062
019954	20231570	daopei lu	2337511164
019955	116953780	chengla yi	2525108649
019956	19820366	hongsheng zhao	2128992624
019957	119454577	runqiang yang	2107135384
019958	180726961	bin bin tan	2558582651
019959	19820366	lai yuanmin	2646369828
019960	24943067	gaoxiang liu	2343399792
019961	20231570	qihui wu	2303532953
019962	191208505	ding songyuan	2164943061
019963	83519826	hu jinhua	2170921609
019964	99065089	fan jun	2304000896
019965	126520041	dai xinyao	2623239937
019966	189210763	guijun li	2765637913
019967	24943067	fang xu	2714834912
019968	19820366	ding nan	2722395599
019969	4610292	chengxi li	2486159076
019970	31595395	wei yushuai	2742642640
019971	115592961	zhiping zhou	2610520189
019972	183067930	qin tian	2605121254
019973	24943067	cao junzhi	2164998903
019974	177933477	anyin pan	2099835470
019975	19820366	mu niu	2105644954
019976	19820366	jiang songshan	2118427380
019977	194450716	wu yan	2303082286
019978	19820366	song yufang	2137560316
019979	196699116	yue zeng	2231599036
019980	99065089	liang xujun	2129864408
019981	157773358	peng weixiang	2105691867
019982	204983213	ben boyi	2622299734
019983	183067930	dalian ding	2133735383
019984	1334729051	li p y	2670471411
019985	19820366	h he l	2660830393
019986	126520041	mingqing xu	2550248379
019987	139660479	mengya niu	2407414382
019988	24943067	chen jia	2478244443
019989	19820366	hua z	2670500574
019990	19820366	huang yusong	2652753837
019991	19820366	liu pinglei	2228885385
019992	19820366	feng kui yang	2592036675
019993	180585399	you zhou	2153254942
019994	76130692	jin meiqing	2149334848
019995	149594827	wu zhaoyao	2722621108
019996	161716053	luhua zhao	2705078511
019997	47720641	lin liu	2776426529
019998	19820366	proietti roberto	2280885740
019999	2753814022	c feng q	2720257386
020000	177933477	caiyang chen	2715236240
020001	99065089	cheng j	2547371986
020002	19820366	hu shanwei	2510653525
020003	19820366	ding jinhua	2582824717
020004	76130692	shu xiaoli	2511063273
020005	205237279	leng liang	1971277866
020006	75390827	jiang lu	2653025833
020007	20231570	ding ma	2443725070
020007	180585399	ding ma	2443725070
020008	19820366	xie yuelei	2535916693
020009	3923682	shi zhen	2551578935
020010	99065089	ke tu	2316986288
020011	24943067	luyan meng	2134008548
020012	19820366	qilong sun	2511207019
020013	19820366	fu hanchu	2410234851
020014	19820366	hu shunxing	2100200442
020015	16609230	li lin	2550327047
020016	24943067	yuxiang zheng	2126784060
020017	19820366	fulin sun	2130243792
020018	21945476	shiyao zhou	2130244544
020019	119045251	xu yongchao	2571423672
020020	16609230	qi shaozhong	2231654993
020021	191208505	liu qingxu	2414240935
020022	19820366	hongjie sheng	2553484159
020023	204983213	tai yao	2597994030
020024	126520041	sun yanbin	2122651484
020025	19820366	meng tiegang	2290359280
020026	19820366	hyuek jong lee	2100282838
020027	99065089	sun yonghui	2661361349
020028	205237279	rui shao	2237144270
020029	146620803	cai xiaoqing	2607800545
020030	20231570	feng li	2675936959
020031	114117164	i jing l	2479161651
020032	24943067	and haichuang lan	2765312899
020033	19820366	john p wilson	2122763593
020034	20231570	hui xiong	2690677237
020035	92403157	shang xinchun	2723176359
020036	161716053	wang yue	2776998791
020037	113940042	liu qin	2302494156
020038	881766915	cheng q	2710633197
020039	19820366	wang xianzhou	2705630840
020040	90610280	guohua rao	2637802744
020041	1324840837	cussenot olivier	2258783397
020042	194450716	liu xueqiang	2715677519
020043	881766915	zeying zhu	2116410191
020044	20231570	wang zhiheng	2244687134
020045	82880672	rujian sun	2653456035
020046	24943067	huang qinghua	2755477828
020047	19820366	chongren yang	2107844183
020048	19820366	pingfang yang	2506631884
020049	133731052	karimaki v	2023697243
020050	66867065	chen yihua	2157821345
020051	126520041	cui xuefeng	2681042033
020052	19820366	li yixuan	2432359903
020053	153473198	ding xunlei	2628720398
020054	19820366	wang wu	2685969314
020055	150807315	li n	2640711352
020056	110440473	lumin meng	2637966227
020057	139660479	jianhong yi	2149977061
020058	126520041	li zhongyuan	2705823511
020059	19820366	shi zhiwen	2146083584
020060	180585399	a harich steven	2307916437
020061	154099455	qing zhang	2516887293
020062	76130692	ge zhiwei	2582804148
020063	154099455	junmei zhang	2215893006
020064	191208505	guoliang yan	2100614965
020065	20231570	wang yuhao	2305517868
020066	19820366	cheng xiaoyan	2165860658
020067	19820366	honglan xie	2465520335
020068	43337087	dai f x	2468592327
020069	20231570	chen shulin	2628886198
020070	162868743	q s wu	2741116706
020071	126520041	ban rongjun	2150112580
020072	83519826	yang yong	2368862664
020073	16609230	ming peng	2786615964
020074	177725633	he yixin	2127287978
020075	19820366	a camacho	2596459076
020076	19820366	hu j s	2130750517
020077	99065089	si yanyan	2195569073
020078	76130692	weidong zhao	2515888275
020079	75059550	du qingbao	2671573383
020080	47720641	aitao wang	2551167977
020081	19820366	jinfeng yang	2425005294
020082	204983213	song zeqi	2640967744
020083	24943067	chen hai tao	2575219365
020084	191208505	huang rui	2647625544
020085	19820366	cui xiaodan	2119383612
020086	20231570	chen lang	2394768736
020087	146620803	liu mingda	2503222488
